ticker,date,target,future_return,adj_close_mean,adj_close_std,adj_close_last,rsi_14_mean,rsi_14_std,rsi_14_last,macd_mean,macd_std,macd_last,macd_signal_mean,macd_signal_std,macd_signal_last,macd_hist_mean,macd_hist_std,macd_hist_last,bb_width_mean,bb_width_std,bb_width_last,ma_50_mean,ma_50_std,ma_50_last,ma_200_mean,ma_200_std,ma_200_last,volume_z_mean,volume_z_std,volume_z_last,atr_14_mean,atr_14_std,atr_14_last,atr_pct_mean,atr_pct_std,atr_pct_last,ten_year_yield_mean,ten_year_yield_std,ten_year_yield_last,sent_neg_mean_mean,sent_neg_mean_std,sent_neg_mean_last,sent_neu_mean_mean,sent_neu_mean_std,sent_neu_mean_last,sent_pos_mean_mean,sent_pos_mean_std,sent_pos_mean_last,sentiment_momentum_mean,sentiment_momentum_std,sentiment_momentum_last,bb_high_mean,bb_high_std,bb_high_last,bb_low_mean,bb_low_std,bb_low_last
SMCI,2023-08-07,0,-0.23728381104781893,32.034499985831125,1.2312571369523142,33.808998107910156,73.19169624850774,5.01988267248945,69.74058987741431,2.389195938027744,0.08907835265805106,2.2251396411745787,2.2386167939936295,0.14872908511878863,2.3312630264930756,0.15057914403411474,0.16763403440738592,-0.10612338531849685,0.3457815375923171,0.05201794491450127,0.24017423771582722,24.148179983411517,1.4759845041115065,26.399619941711425,12.802243918180466,0.5534875450506204,13.678224983215332,-0.05806682761652391,0.8917806225490306,0.38948065570023205,1.784027468079786,0.0504119889337809,1.8353729649491703,5.577883181837794,0.29266249972860675,5.428652334183648,3.9421428571428563,0.12558653599004166,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.791552053139405,1.2372460988666891,35.029175145259885,22.763105079145582,2.4555751955520604,26.909124796756718
PLTR,2023-08-08,0,-0.0980047500142156,17.754999705723353,1.302752991204951,17.989999771118164,61.25661647484508,7.391370003144015,56.480231787777406,0.8123737417014522,0.16044646953763908,0.8615497483167793,0.7903204608175178,0.05959794979778455,0.8589398602801884,0.022053280883934236,0.1284803195072428,0.0026098880365909016,0.24677360037841536,0.030490146399344567,0.25811293545608943,15.12531416211809,0.6185379152340513,16.043199844360352,9.661014256647656,0.20281875151462855,9.990299963951111,-0.17516142757520956,0.8795904989357721,1.3683977977741986,0.983445302412788,0.08464420170280386,1.0915590617851427,5.541286252818501,0.30024384159380274,6.0675879692759835,3.962857142857142,0.1242471836194392,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.771171624459107,0.7598490352492034,19.835225561674733,14.385613625250977,0.5788155333848884,15.191773911897046
CRSP,2023-08-08,0,-0.08237509886393923,54.954285212925505,2.9072132871201917,48.34000015258789,42.965868917222814,7.050864780167307,28.50965457610036,-0.6672301445915215,0.3993286881367852,-1.7061931104990578,-0.6035178142889783,0.1209659238159822,-0.9526563287059739,-0.06371233030254314,0.2981636914290284,-0.7535367817930838,0.1076255666619563,0.04196834529810359,0.22444777426768048,59.48738554273333,0.7695493524319992,58.037799758911135,52.88730715342931,0.11776134684176745,52.71662498474121,-0.23019377149723766,0.7731469736656184,1.56925455050405,2.2796007293937626,0.07033731987440774,2.2361769273248178,4.156761787319333,0.20861198553306756,4.625934878498555,3.962857142857142,0.1242471836194392,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53379269037647,0.6372607446980215,61.241902347333514,53.72634955423499,1.1926631882644168,50.39209690498583
SMCI,2023-08-08,0,-0.2394358201373621,32.28371415819441,1.5103312586319002,35.32899856567383,72.52427411078929,4.180326866058885,73.55921778769417,2.3847382141712754,0.09082501308140799,2.3230349743485874,2.2678410780291585,0.11854115526236525,2.329617416064178,0.11689713614211691,0.1455211835785965,-0.006582441715590637,0.3351709491750123,0.059545358648943086,0.2294558761592241,24.497797124045235,1.4761506592392784,26.77095993041992,12.935349274873733,0.5603484601699059,13.827189977169036,-0.03670425158745821,0.8947872884350465,0.21889698437744834,1.7978724670371222,0.033083964044939095,1.839346514240608,5.580615816160088,0.28869345354251275,5.206336406115241,3.962857142857142,0.1242471836194392,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.074948311608445,1.113149383450126,35.43917305762344,23.327158818169742,2.5381018776617497,27.332726737908782
SMCI,2023-08-09,0,-0.046593831508727535,32.59607137952532,1.5354259145801747,34.7400016784668,72.36362264940045,4.239511918778898,69.87920921205318,2.3789865767925056,0.09186427951461246,2.326274757492918,2.290070177781828,0.0948450436998709,2.328948884349926,0.08891639901067719,0.12544052373083087,-0.0026741268570082966,0.32166198206761043,0.06317310641599921,0.2185530355139577,24.843714264460967,1.4659868863616599,27.052039947509765,13.0699757034438,0.5675589646038794,13.973094985485076,-0.012554966438673931,0.9384394197626328,1.68293370110788,1.800560150532124,0.03137165386310407,1.7989644961161395,5.536201429022489,0.2999302089064083,5.178366175011464,3.9821428571428563,0.1086404494318173,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32597179079375,1.0131803469910419,35.56446642631618,23.920142490451894,2.587291254397703,27.971933605727276
CRSP,2023-08-09,0,-0.07360156906469983,54.59214237758091,2.796193235334504,53.04999923706055,42.477187734068664,6.6722367534568745,44.23732366994365,-0.7606343038820016,0.4616696355468092,-1.634566858394109,-0.634941112207583,0.17760225640809887,-1.089038434643601,-0.12569319167441856,0.30193650177254056,-0.545528423750508,0.11659881744534485,0.048767033880830174,0.206843068953927,59.297185538155695,0.8307529343283193,57.821799774169925,52.85922143799918,0.10843860406208933,52.711524982452396,-0.05177122012030092,1.1200819083365872,2.81715114476871,2.286818036377734,0.08893731852766956,2.5243071794990217,4.1988288010556705,0.2635155245139239,4.758354789448422,3.9821428571428563,0.1086404494318173,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.66881626697297,0.7482058395989568,61.075011966517,53.41475454034776,1.5121028617233963,50.101987316319914
PLTR,2023-08-09,0,0.013114741591156553,17.682856968470983,1.313084569664167,17.040000915527344,59.5961294554753,7.166816609528857,49.7170281160928,0.7951304662240926,0.15604352198643415,0.720569712778083,0.7912824618988328,0.0601814340840673,0.8312658307797673,0.0038480043252596846,0.12790064328924408,-0.11069611800168433,0.24675365544693093,0.030474921465385402,0.26823075365638094,15.266328443799699,0.6047026322235167,16.12719985961914,9.708835684401649,0.20691005630387743,10.035949969291687,-0.06153976621034148,0.994702869155767,1.5586257357893991,1.0011328859667297,0.09166420962307997,1.1485905137753782,5.666219243856333,0.400898777635794,6.740554296148829,3.9821428571428563,0.1086404494318173,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8898875962335,0.7870865837385377,19.826325937945008,14.524040503807482,0.533756480664787,15.255673650067687
PLTR,2023-08-10,0,-0.08176510326789099,17.54857131413051,1.4616947089490848,15.25,58.02772679889034,8.82214228080981,39.998246872700115,0.7618472156750798,0.1747654023504531,0.4591115524959761,0.7853954126540822,0.059150170873977816,0.7568349751230091,-0.023548196979002463,0.14842224178409824,-0.297723422627033,0.2494910633592416,0.035474673223758926,0.3232092640571497,15.39621415546962,0.5856016420792628,16.159199867248535,9.75601782679558,0.20918098581054292,10.071999969482421,0.06221732220373087,1.0287954391696081,1.1254464729865405,1.0219958504873967,0.10265197895512325,1.2051198009383952,5.849959985717914,0.7073415930907476,7.902424924186198,3.9928571428571424,0.10178624445591637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.006525167512702,0.8143509572418736,19.93847042481272,14.637188647358945,0.44317231699200943,15.009529147941187
CRSP,2023-08-10,0,-0.05951666787296528,54.19285665239607,2.894053469734084,50.95000076293945,42.07389924863371,6.635794227955023,40.010855127430865,-0.8569978562880693,0.5135931337516074,-1.7273431276617828,-0.6793524610236803,0.235222116487236,-1.2166993732472373,-0.17764539526438902,0.30106601606706074,-0.5106437544145455,0.12680109888261804,0.05576287464026442,0.2263947933087297,59.0865712411063,0.8759326243717441,57.547599716186525,52.834160721642625,0.0983749918242498,52.70982498168945,-0.012041133799539557,1.1097126746274528,-0.023990587229714328,2.2982749388895867,0.11129280800307433,2.5541424768757657,4.254494248215683,0.3420596477286532,5.013037171009475,3.9928571428571424,0.10178624445591637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80196523578122,0.814628527922776,61.02940714835626,53.061462716576465,1.80366417814207,49.494592256550966
SMCI,2023-08-10,0,-0.1192984904951584,32.333071436200825,2.1515962519607768,26.613000869750977,70.10964263591835,9.623985404373313,40.08249159194681,2.3263892975918847,0.21419983627433653,1.6539950386629414,2.2973340017438395,0.08148353307181287,2.193958115212529,0.029055295848045542,0.1973141014896769,-0.5399630765495878,0.31408113786260666,0.05790842309895696,0.3038463778912999,25.17257855006627,1.4257527602228586,27.145939979553223,13.203063203777585,0.5694140488015932,14.075489990711212,0.2688122836931512,1.739490093146237,5.6374356822375615,1.833933417619957,0.13559897998840817,2.2929671792461668,5.721160179186911,0.874204483504894,8.615966273282666,3.9928571428571424,0.10178624445591637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55977802590977,0.9300629382366523,35.758782041180446,24.463521981501646,2.5131823587901114,27.672518122088597
PLTR,2023-08-11,0,-0.06554187143950241,17.475714138575963,1.5447962512397706,15.40999984741211,57.02536928977094,9.906150041561288,41.10646504641096,0.7212766069024129,0.21828869014682067,0.26179689562981423,0.7725716515037485,0.06607376979359329,0.6578273592243702,-0.05129504460133557,0.17847399324274446,-0.39603046359455596,0.2536453416014094,0.04213786204708354,0.3384449417897512,15.517271295275007,0.5556864666926047,16.173199863433837,9.80281782610076,0.2093212012057994,10.107599968910217,0.08803377503045166,1.0160103853748064,-0.21431679862653602,1.0369298283302657,0.10714791904200695,1.1633255212684444,5.974330540238106,0.8400220869980076,7.549159849367607,4.010714285714285,0.09458120529790472,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.129966349915343,0.8277705762444202,20.015218040860383,14.717033179514502,0.3483964444236712,14.799781539522916
CRSP,2023-08-11,0,-0.03041293232273956,53.71714237758091,2.990686694560677,50.06999969482422,41.49984639765582,6.580734473534437,38.35705524085393,-0.9606787257505783,0.55856991727534,-1.8505457813517836,-0.7356177139690601,0.2909845206165618,-1.3434686548681467,-0.2250610117815184,0.2965915341093445,-0.5070771264836369,0.1377484720814321,0.06132426591578318,0.23652286045792648,58.86471408843994,0.9201611073033908,57.25639976501465,52.811100004741114,0.08633635072085807,52.70597497940064,0.008466127042236078,1.104872664322649,-0.10090683513204625,2.3114900272838326,0.1261924034151915,2.5217038920145223,4.320021760061123,0.39748162498954537,5.0363569150874055,4.010714285714285,0.09458120529790472,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91501453455593,0.8275305825783476,60.73684946266849,52.665984839833705,2.0679480897216522,48.89414991172116
SMCI,2023-08-11,0,-0.042762300722817836,32.14714281899588,2.4334129773552564,27.711999893188477,68.10177960263191,11.924889017735728,43.58566475756233,2.2438371316309835,0.3698188239487672,1.1961006506952856,2.2866346277212686,0.10849742931125941,1.9943866223090805,-0.04279749609028497,0.28908928220679714,-0.7982859716137949,0.30694723270370566,0.05092334703657241,0.3100517374537488,25.483174264090398,1.3609199620283838,27.23197998046875,13.334954632350376,0.5667978745828772,14.181784989833831,0.32224151585270716,1.771928856516211,1.6593449187412068,1.8640759392718687,0.17603740344743515,2.2541124199654696,5.8704792545122,1.0863147740235082,8.134066211942804,4.010714285714285,0.09458120529790472,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.777979254884464,0.859357770868257,35.927076899562266,24.9556350399851,2.3339932780813233,27.334923184361077
SMCI,2023-08-14,0,-0.062421111106706784,31.754714284624374,3.0166787199912823,25.44300079345703,65.60714247780417,14.154225225667544,38.57152565840056,2.1222838748555586,0.5632707923820112,0.6427179325005135,2.253764477148126,0.1847905832701066,1.7240528843473673,-0.13148060229256806,0.3935712955922823,-1.0813349518468538,0.30724310074905997,0.05144888018810907,0.3935909433481033,25.773111407416202,1.2744865777853522,27.292939987182617,13.46478606104851,0.5590496021919786,14.277494993209839,0.4469620206491018,1.8053445287360017,1.7026348337638033,1.8964480826408274,0.20805579720882184,2.283247293977074,6.088950865415177,1.3672673514870717,8.973970140205466,4.032142857142857,0.09175037802718784,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01253487968036,0.8282763401285417,36.43331741824559,25.33549371202061,2.0770305686104495,26.4191827343423
PLTR,2023-08-14,0,-0.07760815816190803,17.410714149475098,1.614727665274489,15.40999984741211,56.09500285128446,10.772589690077943,41.10646504641096,0.6760856566604831,0.27335106516835084,0.10422219984430114,0.7532744525350955,0.0878715152084171,0.5471063273483564,-0.07718879587461222,0.20702997101386778,-0.44288412750405526,0.260253712598575,0.04980095551665579,0.35270684096771665,15.63021414893014,0.5154565076510468,16.18719985961914,9.849360682453428,0.20725424655506217,10.143299965858459,0.129724249300523,0.9694082178511688,-0.62968965822086,1.0513072994979793,0.10471088781515042,1.1280879894845515,6.091584163409015,0.9074776701180677,7.320493190491484,4.032142857142857,0.09175037802718784,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.262356258352987,0.8195858827331359,20.0756059843826,14.764500416113824,0.27775496510889963,14.640393618888881
CRSP,2023-08-14,0,-0.010119741476648736,53.29785673958914,3.1268664699101203,49.650001525878906,41.150763263561544,6.655861765768756,37.55911681972907,-1.0644095578387756,0.6011136877457823,-1.9594873636019514,-0.8013760827430031,0.3440376341588895,-1.4666723966149078,-0.26303347509577246,0.2942327812612399,-0.49281496698704363,0.14952843320154102,0.06637959937569919,0.2515427621009248,58.63979978833879,0.973687336183193,56.96859977722168,52.79139642987932,0.07617764248105648,52.70222497940063,0.00837308924306751,1.104960169213208,-0.9572101635551226,2.320985657665435,0.13020497110716997,2.4330106696775475,4.374131959253513,0.42228646927832125,4.900323453987,4.032142857142857,0.09175037802718784,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.02397069236036,0.8225333855323458,60.69704903218552,52.22638581834695,2.3185592144757363,48.20795051005081
SMCI,2023-08-15,0,-0.023200395474165414,31.384071486336843,3.2741460032873695,26.945999145507812,63.22458829333077,14.949035156020756,43.230364360867334,1.973297323674034,0.7324579748930032,0.3217288573548025,2.1976710464533076,0.2849608629751535,1.4435880789488544,-0.22437372277927395,0.4622306407047141,-1.121859221594052,0.3096320767019382,0.0549470707891504,0.3974943588025143,26.042122838156562,1.1749280519300176,27.369819984436035,13.592529632874898,0.548075600492686,14.378704988956452,0.5662722471096858,1.789775976568791,1.123982974865316,1.931283454194265,0.2311570250058351,2.292943960522308,6.295500946496039,1.5023494012417513,8.50940411650895,4.052142857142856,0.09357667127331162,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.23537697405612,0.809191805768023,36.6187413637024,25.628894489610524,1.8125033635884855,25.90785871106567
PLTR,2023-08-15,0,-0.04554325403234538,17.351428508758545,1.6632675643986456,15.720000267028809,55.202749019197746,11.29083244460965,43.45329027286211,0.6282456228051095,0.32706272988963137,0.004307902433687616,0.7282686865890983,0.12071198105376399,0.4385466423654227,-0.1000230637839887,0.2280328575856188,-0.43423873993173506,0.2695263328700824,0.05506631936401577,0.35744556853380266,15.735314147131783,0.4676394028409615,16.210799865722656,9.895521396398546,0.2031440472566374,10.178599967956544,0.15272763433252864,0.9396495967136758,-0.8443860584142331,1.0659333137778242,0.09574311027231074,1.1039388446537284,6.205115016287883,0.9181190042728163,7.0225116151501235,4.052142857142856,0.09357667127331162,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.403098640275854,0.7750257902258353,20.083522050460488,14.772972329169509,0.26554440383592215,14.464477617660846
CRSP,2023-08-15,0,0.005957290749986077,52.79642813546317,3.314183091230503,48.41999816894531,40.654758285407446,6.82889727283291,35.24659984079749,-1.1735501319368566,0.6459151109466218,-2.120630040691779,-0.8758108925817739,0.39558886458778036,-1.597463925430282,-0.2977392393550828,0.29421238109980896,-0.523166115261497,0.16240762072596904,0.07103679172234677,0.2691929756851753,58.40698549543107,1.0353602071488652,56.64659980773926,52.77353571074348,0.06968058995170467,52.68207496643066,0.0488837951361269,1.1008614712865767,0.20858619226838787,2.3365377210545963,0.12976664591692916,2.4342242477676836,4.447653682617925,0.4409547575429771,5.027311730319106,4.052142857142856,0.09357667127331162,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11599122177576,0.7937827086201094,60.47966131341484,51.73936526713327,2.5611257356427934,47.44533792364571
SMCI,2023-08-16,1,0.09411581462161345,31.004500116620743,3.5283649040084977,26.422000885009766,60.976094822467935,15.634288733131775,42.03346090846659,1.8038030523872364,0.8853014007769628,0.024774833456131518,2.118897447640094,0.396296470254145,1.15982542985031,-0.31509439525285743,0.5085783182546084,-1.1350505963941784,0.3153680806294517,0.06352278473944498,0.434886600469526,26.291051412309915,1.0661439578111496,27.45437999725342,13.718225347825461,0.5337467417473515,14.477989993095399,0.5659741921633864,1.7899836866652257,-0.5942082473647367,1.9617530337463471,0.23959126375992593,2.2203050397145625,6.492015584203162,1.5891357239364818,8.403243378037386,4.0771428571428565,0.08461938052502851,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.450064216555894,0.7777685322245391,36.73768714524748,25.826614413728013,1.5783151145754875,25.247113002762774
CRSP,2023-08-16,1,0.06991523694320878,52.182142530168804,3.214740585348006,48.68000030517578,39.68672345686546,6.395783749643382,36.14164020399506,-1.2946881783683868,0.6696915074642497,-2.201973790613387,-0.9595863497390964,0.44175528319188584,-1.7183658984669032,-0.3351018286292902,0.2810128298472078,-0.4836078921464837,0.17587237074202505,0.07309959647329083,0.27364548632083247,58.160314064025876,1.0944195654203643,56.32019981384278,52.75619642121451,0.06805812213257817,52.649474964141845,0.01908554575242725,1.1071766032933403,-0.3918649694195906,2.3436829833859965,0.1278168999236755,2.3574937154738698,4.512063811611211,0.42690511712433926,4.842838333390921,4.0771428571428565,0.08461938052502851,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.18246626302042,0.7525781646086078,60.16953081259311,51.20267592709537,2.749563357284991,46.84846845498501
PLTR,2023-08-16,0,-0.009708713293337445,17.27571419307164,1.7311787697809813,15.369999885559082,54.25389178342874,11.87666869849565,41.44522182171224,0.5775647320909173,0.3810307683696656,-0.10194188126661174,0.698127895689462,0.16038096356563664,0.33044893763901584,-0.1205631635985448,0.2447197720706106,-0.4323908189056276,0.28143263656927014,0.05924983119265627,0.3774726711147993,15.831728429794312,0.4132740195276039,16.227799854278565,9.941267824683871,0.1967327345516234,10.212599968910217,0.17032821819708177,0.9151518999401888,-0.9138863816878974,1.0796166461724508,0.07848141970823493,1.066514636014609,6.320374303212151,0.9002862719719507,6.938937176028577,4.0771428571428565,0.08461938052502851,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.545047458097855,0.685351604807164,20.039377288071396,14.747880658564304,0.29879045657101816,14.23762237623525
CRSP,2023-08-17,1,0.05436401284764769,51.59357125418527,3.32481955080404,47.20000076293945,38.952349933966254,6.501309533922054,33.31848570324257,-1.4217941777494012,0.6919465786665845,-2.3586735719484366,-1.0520279153411576,0.48340497766734136,-1.84642743316321,-0.36976626240824373,0.2697838045136895,-0.5122461387852266,0.19014776525044955,0.074594481992363,0.2901185533205195,57.9060283442906,1.1552281324667484,56.00339981079102,52.73923213277544,0.06946344829268938,52.62367496490479,0.02085761721690129,1.1069420154237164,-0.10370900172921298,2.343379091212339,0.12789958195014,2.3091013290240063,4.563452662909616,0.4262153629100794,4.892163753601184,4.0964285714285715,0.09787017640002213,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.22483818408,0.7094793191207741,59.8097976943775,50.62437544332652,2.9143276224905965,46.11620175630609
PLTR,2023-08-17,0,-0.0007066625778862079,17.225714206695557,1.7757282115147464,15.449999809265137,53.554474823696005,12.306761852944806,42.10380645963565,0.5272869443607272,0.4314298461452069,-0.17764252265905256,0.6639597054237151,0.20346990974290052,0.2288306455794022,-0.13667276106298795,0.25615605429179256,-0.40647316823845475,0.2940373056089709,0.06082875455471629,0.3829512725813566,15.918971285138811,0.35079548012988376,16.231999855041504,9.986603538479125,0.1879926967706682,10.246849966049194,0.15732706745106464,0.9310178234344454,-0.9732016621676528,1.0893379036095683,0.06056556174429328,1.0335493402928972,6.401278803194464,0.876998535803003,6.6896398255817004,4.0964285714285715,0.09787017640002213,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.683292097901248,0.5353138126393214,19.96679840493345,14.701707456596603,0.3524492887731963,14.050201316593649
SMCI,2023-08-17,1,0.07555518529439365,30.47871426173619,3.78960099124836,25.37299919128418,58.37389860975698,15.952580384475933,39.66581046784548,1.6085092040961084,1.0242823768136469,-0.29184483415149387,2.0168197989312966,0.5132486288068646,0.8694913770499492,-0.4083105948351884,0.5368330704671299,-1.161336211201443,0.326214647488564,0.0791614386142501,0.4922316209595771,26.517204271044047,0.9520621201434807,27.514519996643067,13.841010347775052,0.5167108884957924,14.571444988250732,0.5193265398068396,1.8097437516573995,-0.49185101809461473,1.9865155956632115,0.2398721733420787,2.149997541237462,6.703769005278339,1.6446201005298278,8.473564851474093,4.0964285714285715,0.09787017640002213,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65391077310328,0.7801591700371615,36.98739626484356,25.934217861758253,1.4128413785009073,24.49800374431171
PLTR,2023-08-18,0,0.009027785964218493,16.964285646166122,1.9444900721156921,14.149999618530273,51.506829319366055,12.83608839731528,35.17948448778286,0.4610318472152302,0.48866139723971713,-0.33863144468999806,0.6233741337820181,0.25049822648538445,0.11533822752552214,-0.16234228656678792,0.2692852323820142,-0.4539696722155202,0.31286607633951447,0.06663044085049526,0.453487372352609,15.992428426742553,0.28508382352160205,16.20579984664917,10.030424966641835,0.17743814144015868,10.274399962425232,0.14721305829184625,0.9272250687867877,0.4050054629245328,1.0962984603472428,0.04957460848344583,1.0607958132614779,6.550404624460691,0.8727890866008583,7.496790401833666,4.120714285714285,0.10343814842431474,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81775645680729,0.3253977428571119,20.06792295655059,14.61938596981973,0.4483678226542825,13.651076810752876
SMCI,2023-08-18,1,0.042742779132704856,29.832714217049734,4.008652874658184,24.4060001373291,55.50198057032496,15.810280007862653,37.565213023398606,1.3856378469802526,1.1460826760342036,-0.6137223349099905,1.8905834085410882,0.6313550941154505,0.5728486346579612,-0.5049455615608355,0.5471057271618206,-1.1865709695679518,0.3428354147004572,0.1007994574007577,0.5596456025682701,26.717964270455493,0.8342834609495557,27.536339988708495,13.960119990280697,0.49768816516989883,14.65911498785019,0.5509455970290692,1.7860794252763326,-0.4930092921414227,2.0097441043529845,0.23261704310721737,2.092211974239892,6.938767696522823,1.660892819457408,8.572531190966615,4.120714285714285,0.10343814842431474,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.850616855896355,0.8194639699922858,37.27760533419781,25.936490352900545,1.4087955020389455,23.61889468106098
CRSP,2023-08-18,0,0.03219774110329232,50.89357130868094,3.151038025933755,47.09000015258789,37.82342376713247,5.990131986991489,33.11146045128618,-1.561016319039721,0.6913784955274213,-2.4633395624589483,-1.15382559608087,0.5172151505130044,-1.9698098590223578,-0.4071907229588508,0.24522341521325108,-0.4935297034365904,0.20539224464793288,0.07389011607001054,0.30129604514043423,57.63362833840507,1.207238736160994,55.65359977722168,52.72109998703004,0.07370947011208362,52.58767496109009,0.17377880566975343,1.0941145649930692,1.0820451399185256,2.3462091536345127,0.12718929248528937,2.334879947211047,4.62943685160114,0.40920371933885663,4.958334974825288,4.120714285714285,0.10343814842431474,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25176379374925,0.6741772005400812,59.584515093013415,49.99494984455641,3.030001362808692,45.39648428137624
CRSP,2023-08-21,1,0.0423534063503368,50.23714256286621,2.6194460218606386,48.13999938964844,36.87229877836496,4.76385416436023,37.1273208392693,-1.7046688217790127,0.6438998527088851,-2.433509962751998,-1.2639942412204992,0.5357966121554385,-2.062549879768286,-0.44067458055851383,0.19852056823020917,-0.3709600829837121,0.22010138338162322,0.06887650885482784,0.2931177240830149,57.350428336007255,1.2442693403851124,55.36079978942871,52.70188926833016,0.07655792209588036,52.56667495727539,0.2781654570508852,1.0111244589074566,0.17959447745891174,2.355724835520502,0.12212396008728492,2.3559600272756316,4.702070980294363,0.35158185555605054,4.893976022322581,4.141428571428571,0.09991204923540303,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.241017243775886,0.6920478548055436,59.116343208791164,49.33333924404322,3.0363940262370246,45.00565615033969
PLTR,2023-08-21,0,0.009655196091224338,16.57571417944772,1.8676505448506184,14.399999618530273,48.97506631367128,11.773399744858065,37.31451534940468,0.37287150484489473,0.5333966673250542,-0.4409602987633576,0.5732736079945935,0.29837837834058256,0.004078522267746187,-0.20040210314969878,0.2688660146570961,-0.4450388210311038,0.3309177761273506,0.07255729724042395,0.4694712460592077,16.051771282468522,0.2256471441445775,16.19999984741211,10.072035680328097,0.16701619564054682,10.302449960708618,0.04172662637724136,0.8578940805153421,-0.09920264219933451,1.0963077462108126,0.049565403347770945,1.0507389749066542,6.693361091729346,0.8132965326690468,7.296798630150916,4.141428571428571,0.09991204923540303,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.90833204468589,0.18939679535902187,20.13819273140122,14.53423896181653,0.5582254904564238,13.377806967237696
SMCI,2023-08-21,0,0.009974699545781673,29.21328558240618,4.14479358585754,24.354999542236328,52.85917829576765,15.488082177869808,37.4525602496245,1.145819680698769,1.2433564015315328,-0.8629799988175222,1.7416306629726246,0.7450445744311358,0.28568290796286455,-0.5958109822738553,0.54030737270202,-1.1486629067803866,0.3625327466384784,0.1219833229788218,0.6018063695779157,26.89412569590977,0.7128125866601566,27.54387996673584,14.075637846674237,0.4771657468926288,14.74609498500824,0.573637446527974,1.7717862341857964,-0.3193465749318347,2.029573639956389,0.22027138591470424,2.027553995698343,7.154945295856791,1.6276055908130145,8.325001165293262,4.141428571428571,0.09991204923540303,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.03876855275233,0.8714684662024841,37.47874688583085,25.846874357251327,1.567219349953647,22.82175303024581
